is_duplicate,spanish_sentence1,spanish_sentence2
0,com lo pued hac,com pued hac si hay demasi result
0,necesit inici sesion en mi cuent,no estas autoriz par inici sesion en esta cuent
0,com verific los comentari,com comprob si teng reembols o no
0,com extiend la proteccion del comprador,com uso el servici de proteccion del comprador
0,dond d0 obteng mi 20,por que no recib mi reembols despues de mas de 20 dias habil
1,sol pag el mism ped dos vec,pag 2 vec por el mism ped que pued hac
0,envi direccion,pued hac arregl par envi un product a una direccion en chin
0,quier hac compr com compr,las orden vien tod junt
0,si sig intent pag per no funcion,intent pag este ped con una tarjet de visit y sig recib un rechaz
0,entonc no pued hac el pag bancari si t,realment no me ayud asi que lo intent de otra maner
0,com elimin la tarjet,com elimin ped antigu en mi pagin
0,deb a que mi orden nunc se detien siempr se pag de form instantane,nunc devolv mi diner
0,no se por que mi tarjet no funcion,quier sab por que se carg mi tarjet de credit antes de que se recib los ped
0,teng un problem,que pued hac par el problem del cupon
1,me gust sab por que algun product o ya no estan dispon,lo sent este articul ya no esta dispon
1,com cambi mi perfil,com edit mi perfil
0,com pued agreg paypal,cuant product pued agreg a la list de dese
0,com elimin los dat de mi tarjet de credit,com cambi mis dat bancari
0,no no pued segu mi orden,no pued present prueb a mi cas
0,desd esta tiend com encontr la nav del product desd ee uu,por que no pued encontr el product en una tiend
1,com carg una fot,com pued sub el archiv
0,estim estoy bloqu 10 dias a la vez cuand usar mi agenci de tarjet pag,recib un mensaj de error al hac mi pag con tarjet de credit
0,com respond en mi cas de disput,me pregunt si hay algun respuest par mi disput escal
1,no recuerd el nombr y la contraseñ de inici de sesion de la cuent com funcion pued encontr el nombr y la contraseñ de mi cuent,no recuerd mi nombr de identif
0,es la disput por la redencion no funcion,mi trademanag no funcion
1,hol cancel mi ped cuant tiemp me llev recuper mi diner,el ped se cancel cuant tiemp demor el diner en volv a mi tarjet de credit
0,escal el juici de ae,por que no escal el boton
0,com abrir una disput,es impos abrir una disput
0,no he abiert disput ya que los vendedor me dijeron que no,me dijeron que iba a recib un reembols complet per sol me reembols 10
0,agreg vide en disput,añad a la list de dese
1,no pued abrir una disput,no pued abrir disput sin fot
0,com recuper un cupon,com obteng un reembols devolv el product
0,todav no pued pag mis ped,todav estoy esper mi reembols
0,hic un ped la seman pas par una pantall de telefon,me gust elimin mis comentari par mi ultim ped
0,he contact al vendedor vari vec e inclus esta mañan y no me estan ayud,quier compr vari product del mism vendedor
0,yo se esto,quier sab
0,traj una peluc y me dijeron que ten las pulg que pus por ahor necesit que me devuelv el diner han termin quier envi mi diner,mi orden se cancel y quier que me devuelv mi diner
0,he orden algo y mañan han pas 3 seman y todav no me ayud,acab de ped algo per quier cambi el nombr del receptor
0,ahor no ha recib el pag devuelt,se ha recib el pag de esta orden
0,no pued hac una disput,pued hac vari list de dese
1,hay otras form de pag,pued pag el ped con otros metod de pag com paypal
0,compr un product que fue envi por corre aere registr del corre de chin y los 20 dias no recib la actualiz com me comun con el servici,acab de compr un product y necesit que se lo envi a una direccion diferent
0,som nosotr,error cuand proces el reembols
0,acab de envi una public,acab de hac un ped
0,necesit sab com recib mi mont total de mi disput el vendedor sol quier darm 1500,quier sab sobr la cantid de diner devuelt
1,no he recib mi orden,me han hech mi ped y no lo he recib
0,hic un ped de 17 articul y recib dos cos y el rest de las orden se cancel porqu no se realiz el pag per el diner par los 17 articul se ha tom de mi banc,mi diner ha sid retir de mi banc per no obtuv la confirm
0,dond pued ver mi pagin de cupon,no vi mi ped dond esta
0,por favor necesit present una apel,necesit una direccion de corre electron por favor
0,hay algui que pued ayud con mi tarjet de credit,mi tarjet de credit esta sobrecarg
0,mi ped fue proces sin que yo hay confirm los detall del pag,por que tard tant antes de que se proces mi pag
0,hol cuand acced a mis ped veo que 3 product fueron ped en dobl,ped 5 piez per sol recib 3
0,no hay un enlac par hac clic,accidental hag clic en solucion de vendedor
0,necesit que abran la disput,necesit sab si tom mastercard
0,buen dias me gust sab com ser un afili y vend los product,me gust sab com pued pag un articul
0,ha sid casi medi año,la orden no ha sid pag
0,que deb hac cuand el vendedor sig estand,que pued hac si el ped finaliz cuand devuelv la mercanc
1,pag com uno,com pag de una vez
0,quier cancel mi tarjet de credit,quier mi reembols a otra tarjet de credit
0,com bloqu la notif,recib una notif de reembols
1,agreg nuev direccion,com agreg otra direccion de envi
0,vendedor tien otro comport,he pag el vendedor sin conexion
0,dond esta el aqu,dond estan las tiend
0,pued envi con 1 dias de envi,pued envi a californi
0,notif de tiemp de proteccion del comprador,comision de proteccion del comprador
1,com encontr un product,me pued ayud a encontr el product en el siti
0,asi que por favor borr mi nuev cuent,por favor ayud a verific mi cuent
0,olvid la identif de la cuent de inici de sesion y la contraseñ que deb hac,olvid la contraseñ de mi tarjet agreg que deb hac
0,anoch hic algun ped y se reduj de mi tarjet de credit per ahor muestr cerr por que,por que recib algun corre electron si mi ped esta cerr
0,ok el te pierd,el vendedor dij que los bien se perd
0,hac much tiemp olvid cual era mi contraseñ trat de consegu que algui me ayud a revent que nadi lo har dej de compr cos en el siti web,intent restablec la contraseñ per no funcion
0,por que el period de entreg aument,que hac si me perd el period de disput de apertur
1,voy a pregunt algo,pued preguntart algo
0,me gust sab sobr el arancel adicional que es com pued usar,me gust sab sobr el boton confirm ped recib
0,hic una compr no se proces por lo que los fond se reembols per me gust utiliz esos mism fond par otra compr sin ten que envi de vuelt a mi banc ya que he sobregir la cuent del mes es posibl manten el f,hic la compr per no pued encontr
0,com report a su vendedor,com report una infraccion de ipr
1,quier un human,necesit un asistent human
1,buen dias eva es posibl verific una solicitud hech por mi porqu dhl no identific mi compr mediant el codig de seguimient,por que mi numer de seguimient no es buen
0,quier apel tu juici,quier vend tus product
0,olvid mi contraseñ no pued recuper y no me pued conect porqu mi corre ya exist,olvid mi id y contraseñ de trademanag que pued hac
0,entonc estab compr un cas,com pued asegur de no compr falsif
1,cancel orden despues del pag cuand recib un reembols,si cancel mi ped obtendr un reembols
1,quier un chat en viv,com pued chat con una person en viv
1,el articul que orden esta defectu romp un troz de mi aut en el prim uso,me han envi un articul defectu
0,quier cancel el carg de envi adicional por el articul que compr,quier sab que articul compr la ultim vez
1,abri la disput por mi ped hac una seman per no pued ver ningun result que esta pas el estad es disput en progres cuant tiemp deb llev graci,abri la disput hac un mes y todav estoy esper su respuest
0,com agreg una fot,com agreg product a la list de dese
0,que hor es,cual es el tiemp de entreg a mi pais
0,dond encuentr el carrit de compr,dond encuentr cupon de descuent
0,hol intent ver un product que ped per no teng acces,no teng mas pregunt
1,mi disput fue rechaz el articul no funcion compr algun de los articul que se supon le permit carg su iphon 7 y enchuf auricular al mism tiemp no funcion no hay audi cuand conect los auricular tien que cont tu ve,el product que compr no funcion
0,hic un ped y se abri una disput y todav no recib mi reembols durant mas de un mes,abri la disput y acept reembols mi diner
0,estab en mi elemnt yo compr,pag mi compr per dec que no hab pag
0,hol teng 3 ped cancel y todav no he recib mi ped,teng ped cancel por un vendedor sospech
0,no teng un problem de pag real,no lo se
0,eva no he recib inform de envi y seguimient en mi ped tambien he envi un mensaj al vendedor 2 vec en los ultim dias y no he recib una respuest,no he recib un corre electron que conf mi ped
0,necesit numer de ped,por favor sol ingles y o numer
0,per estoy despues de este period,que hac si me perd el period de disput de apertur
0,com busc buen vendedor,com lo busc
0,he envi un corre electron con mi pasaport y fot de la tarjet de credit,algui uso mi tarjet de credit
0,el vendedor me ha promet recib los articul dentr de 25 dias ahor mas de 30 dias y aun no recib el ped quier un reembols complet com promet ya que pas mas de 25 dias,por que no recib mi reembols despues de mas de 20 dias habil
1,hay algui,algui pued ayud
0,el comprador se nieg a reemplaz la orden de dañ,el comprador no respond
0,com pued present una apel,necesit present una quej contr un vendedor
0,mis bien lleg direct a mi man o tendr que ir a la oficin de aduan,el paquet esta en man de las aduan com pued hac la autoriz
0,pon orden en el carr,por que pong cos en mi carrit per ahor se han ido
0,quier envi un ped per el sistem esta ocup que deb hac,que deb hac
0,todav no he recib ningun de mis ped y orden en abril,cancel esta orden hac algun seman per aun no he recib ningun reembols
0,direccion de corre errone,mi ped fue envi a la direccion incorrect que hac
0,estoy busc un product,estoy confund sobr con quien estoy habl
0,hic un ped y lo cancel per me dedujeron,pag mi ped per el pag no fue exit y mi diner se deduj
0,com agreg una tarjet a mi cuent,quier agreg mi direccion en mi cuent
0,estam recib un error que dic que el banc ha rechaz nuestr pag,inici sesion error codig de error 83 pong en contact con nuestr equip de servici
0,pued rastr por mi en este moment,estas brom conmig
0,teng un atract de tarjet de credit,he puest algun articul en el carr por error
0,com present una apel de pag,com present un reclam
1,hic un ped de 17 articul y recib dos cos y el rest de las orden se cancel porqu no se realiz el pag per el diner par los 17 articul se ha tom de mi banc,hic un ped y los articul recib no fueron com se describ
0,que deb hac cuand el vendedor sig estand,el vendedor no respond que hac
0,hol encant de conocert,eres una buen chic
0,no quier cancel,no habl ingles bien
1,com pued dej un comentari,pued dej comentari par los proveedor
0,que pas cuand abra una disput,he intensific la disput lo que suced
1,bien graci graci te agradezc que teng un buen dia graci,que teng un buen dia
0,envi en iran,esta envi gratis
1,com abrir disput par ped complet,disput abiert par ped complet
0,mi ped ha sid reten en las aduan portugues necesit una prueb de compr factur recib com pued hac,com se que mi ped ha sid envi
0,extend la proteccion del comprador,la proteccion del comprador es gratis
1,no devolv,cancel el ped per todav no me devolv el diner
0,com dej comentari sobr la aplic,cuand pued dej comentari
1,que pas si no me gust la form en que se ajust el vest o si tien el tamañ incorrect pued devolv par un reembols,com pued devolv el product y obten un tamañ mas grand
1,quier habl con una person,pued ten una person con qui habl
0,el identif de corre no coincid con lo que veo aqu,que garant teng par compr aqu
0,com apel mi pag,com pued verific mi pag
0,por que pued busc product sexual en la aplic,com pued busc los product en su pagin de inici
1,envi mis document,recib mis document de verif
0,dond pued envi la direccion,me pued dec su direccion de corre electron
0,el boton de chat no funcion,el pag no funcion
